file,timestamp,NGPSLatitude,NGPSLongitude,NGear,nEngine,rThrottlePedal,pBrakeF,gLat,gLong,sLap,vCar,Lap,lat/lng,latlng
1269759221,17:53:37,-37.84759,144.96605,3,14025,42,1,2,0,386,142.8,13,"-37.84759,144.96605",-37.84759:144.96605
1269759222,17:53:39,-37.84715,144.96616,3,17525,90,1,-2,1,434,163.9,13,"-37.84715,144.96616",-37.84715:144.96616
1269759223,17:53:39,-37.84697,144.9662,4,16089,100,1,-2,1,472,183.2,13,"-37.84697,144.9662",-37.84697:144.9662
1269759224,17:53:40,-37.84639,144.96605,5,16036,100,1,-2,1,536,212.3,13,"-37.84639,144.96605",-37.84639:144.96605
1269759225,17:53:42,-37.84537,144.96504,6,16397,100,1,0,0,688,253.8,13,"-37.84537,144.96504",-37.84537:144.96504
1269759227,17:53:43,-37.845,144.96434,6,17059,100,1,0,0,716,264.1,13,"-37.845,144.96434",-37.845:144.96434
1269759228,17:53:45,-37.84416,144.96344,6,16447,100,1,1,0,890,283.2,13,"-37.84416,144.96344",-37.84416:144.96344
1269759230,17:53:46,-37.84346,144.96281,6,13712,2,67,0,-4,980,289.5,13,"-37.84346,144.96281",-37.84346:144.96281
1269759231,17:53:47,-37.843,144.96248,7,13095,2,71,0,-3,1028,211,13,"-37.843,144.96248",-37.843:144.96248
1269759232,17:53:48,-37.84245,144.96219,2,11220,0,22,2,-1,1073,119.3,13,"-37.84245,144.96219",-37.84245:144.96219
1269759233,17:53:49,-37.84226,144.96217,2,9561,4,1,2,0,1094,90.5,13,"-37.84226,144.96217",-37.84226:144.96217
1269759234,17:53:50,-37.84209,144.9624,2,11911,46,1,2,1,1120,86.6,13,"-37.84209,144.9624",-37.84209:144.9624
1269759235,17:53:52,-37.84204,144.963,3,14227,17,1,-2,0,1180,150.8,13,"-37.84204,144.963",-37.84204:144.963
1269759237,17:53:53,-37.8419,144.96336,3,13845,21,1,-2,0,1228,148,13,"-37.8419,144.96336",-37.8419:144.96336
1269759238,17:53:54,-37.84153,144.96373,3,15236,68,1,-2,1,1273,145.1,13,"-37.84153,144.96373",-37.84153:144.96373
1269759239,17:53:55,-37.84122,144.96378,3,17685,97,1,-1,1,1306,164.2,13,"-37.84122,144.96378",-37.84122:144.96378
1269759240,17:53:57,-37.84064,144.96364,5,15868,94,1,3,-1,1412,221.2,13,"-37.84064,144.96364",-37.84064:144.96364
1269759242,17:53:58,-37.83979,144.96388,5,16284,99,1,2,0,1482,220,13,"-37.83979,144.96388",-37.83979:144.96388
1269759243,17:53:59,-37.83932,144.96429,5,17489,100,1,1,1,1555,235.9,13,"-37.83932,144.96429",-37.83932:144.96429
1269759244,17:54:00,-37.83895,144.96507,6,16185,100,1,0,1,1634,252.2,13,"-37.83895,144.96507",-37.83895:144.96507
1269759245,17:54:01,-37.83875,144.96599,6,17128,100,1,0,0,1689,264.4,13,"-37.83875,144.96599",-37.83875:144.96599
1269759246,17:54:03,-37.83821,144.96735,3,13803,0,41,1,-2,1837,182.7,13,"-37.83821,144.96735",-37.83821:144.96735
1269759248,17:54:04,-37.83807,144.96768,3,12248,6,1,2,0,1866,184.8,13,"-37.83807,144.96768",-37.83807:144.96768
1269759249,17:54:05,-37.83809,144.968,3,12141,66,1,1,1,1907,126.7,13,"-37.83809,144.968",-37.83809:144.968
1269759250,17:54:06,-37.83833,144.96844,3,17261,100,1,-2,1,1955,160.3,13,"-37.83833,144.96844",-37.83833:144.96844
1269759251,17:54:08,-37.83851,144.96931,5,15948,100,1,1,0,2039,212.2,13,"-37.83851,144.96931",-37.83851:144.96931
1269759253,17:54:09,-37.83877,144.9704,5,17706,100,1,2,0,2112,239.5,13,"-37.83877,144.9704",-37.83877:144.9704
1269759254,17:54:10,-37.83907,144.97064,6,17179,100,1,2,0,2164,251.1,13,"-37.83907,144.97064",-37.83907:144.97064
1269759255,17:54:12,-37.8397,144.97141,6,17098,100,1,1,0,2274,266.3,13,"-37.8397,144.97141",-37.8397:144.97141
1269759256,17:54:12,-37.84048,144.97157,6,17659,100,1,0,0,2360,274.2,13,"-37.84048,144.97157",-37.84048:144.97157
1269759257,17:54:14,-37.84129,144.97177,6,14609,0,76,0,-3,2419,266.7,13,"-37.84129,144.97177",-37.84129:144.97177
1269759258,17:54:14,-37.8415,144.97182,4,17049,0,58,0,-2,2463,204.6,13,"-37.8415,144.97182",-37.8415:144.97182
1269759260,17:54:16,-37.84217,144.97185,2,12716,31,1,1,1,2543,102.8,13,"-37.84217,144.97185",-37.84217:144.97185
1269759261,17:54:17,-37.8424,144.97154,2,16590,83,1,-1,2,2579,121.5,13,"-37.8424,144.97154",-37.8424:144.97154
1269759262,17:54:18,-37.84255,144.97125,3,15274,87,1,-1,1,2610,147.2,13,"-37.84255,144.97125",-37.84255:144.97125
1269759263,17:54:20,-37.84336,144.97078,5,15954,100,1,0,0,2667,209.4,13,"-37.84336,144.97078",-37.84336:144.97078
1269759265,17:54:21,-37.84403,144.97064,5,17530,100,1,-1,0,2758,238.4,13,"-37.84403,144.97064",-37.84403:144.97064
1269759266,17:54:22,-37.84452,144.9706,6,16521,100,1,-1,0,2836,254.1,13,"-37.84452,144.9706",-37.84452:144.9706
1269759267,17:54:23,-37.84531,144.97067,6,17283,100,1,-2,0,2919,268.3,13,"-37.84531,144.97067",-37.84531:144.97067
1269759268,17:54:24,-37.84584,144.97084,6,17659,100,1,-1,0,2977,275.4,13,"-37.84584,144.97084",-37.84584:144.97084
1269759269,17:54:25,-37.84659,144.97133,7,16471,100,1,-2,0,3095,283.5,13,"-37.84659,144.97133",-37.84659:144.97133
1269759270,17:54:26,-37.84704,144.97176,7,16740,100,1,-1,0,3156,288.6,13,"-37.84704,144.97176",-37.84704:144.97176
1269759271,17:54:28,-37.84766,144.97255,7,16740,0,61,-3,-2,3248,288.3,13,"-37.84766,144.97255",-37.84766:144.97255
1269759272,17:54:28,-37.84798,144.97307,5,15394,3,3,-3,-1,3298,232.7,13,"-37.84798,144.97307",-37.84798:144.97307
1269759273,17:54:30,-37.84806,144.97438,5,15438,63,1,4,0,3410,215,13,"-37.84806,144.97438",-37.84806:144.97438
1269759275,17:54:31,-37.84824,144.97516,5,16829,100,1,1,0,3479,223.2,13,"-37.84824,144.97516",-37.84824:144.97516
1269759276,17:54:32,-37.84854,144.9756,5,17492,100,1,0,1,3553,237.4,13,"-37.84854,144.9756",-37.84854:144.9756
1269759277,17:54:33,-37.84887,144.97606,6,16505,100,1,1,1,3606,254.3,13,"-37.84887,144.97606",-37.84887:144.97606
1269759278,17:54:34,-37.84941,144.97676,6,17142,100,1,1,0,3661,265.6,13,"-37.84941,144.97676",-37.84941:144.97676
1269759279,17:54:36,-37.85084,144.97783,7,16603,100,1,1,0,3835,283.9,13,"-37.85084,144.97783",-37.85084:144.97783
1269759281,17:54:37,-37.85139,144.97804,7,16808,100,1,0,0,3926,289.4,13,"-37.85139,144.97804",-37.85139:144.97804
1269759282,17:54:39,-37.85244,144.97844,4,14685,0,53,1,-2,4058,188.3,13,"-37.85244,144.97844",-37.85244:144.97844
1269759284,17:54:40,-37.85291,144.97853,3,15136,9,1,2,0,4103,134.9,13,"-37.85291,144.97853",-37.85291:144.97853
1269759285,17:54:41,-37.85324,144.97832,3,13475,48,1,2,1,4130,127.6,13,"-37.85324,144.97832",-37.85324:144.97832
1269759286,17:54:42,-37.85344,144.97784,3,17418,98,1,0,1,4174,148.4,13,"-37.85344,144.97784",-37.85344:144.97784
1269759287,17:54:43,-37.85356,144.97743,4,16283,99,1,0,1,4209,184.8,13,"-37.85356,144.97743",-37.85356:144.97743
1269759288,17:54:44,-37.85379,144.9767,5,14508,100,6,1,-2,4296,217.3,13,"-37.85379,144.9767",-37.85379:144.9767
1269759289,17:54:45,-37.85386,144.97644,4,14816,9,4,3,-1,4318,194.4,13,"-37.85386,144.97644",-37.85386:144.97644
1269759290,17:54:46,-37.85386,144.97575,4,14939,59,1,2,0,4396,179,13,"-37.85386,144.97575",-37.85386:144.97575
1269759291,17:54:47,-37.85353,144.9752,4,16535,100,1,2,1,4434,189,13,"-37.85353,144.9752",-37.85353:144.9752
1269759292,17:54:48,-37.85297,144.97487,5,16117,100,1,-1,1,4500,215.9,13,"-37.85297,144.97487",-37.85297:144.97487
1269759293,17:54:49,-37.85257,144.97466,4,13482,0,66,0,-2,4545,205.2,13,"-37.85257,144.97466",-37.85257:144.97466
1269759294,17:54:50,-37.85221,144.97437,2,10506,0,23,-2,-1,4592,114.2,13,"-37.85221,144.97437",-37.85221:144.97437
1269759295,17:54:51,-37.85213,144.97417,2,9418,11,1,-2,0,4621,84.5,13,"-37.85213,144.97417",-37.85213:144.97417
1269759296,17:54:53,-37.8522,144.97389,2,11763,48,1,-1,1,4647,84.4,13,"-37.8522,144.97389",-37.8522:144.97389
1269759297,17:54:53,-37.85234,144.97372,2,14700,69,1,-1,1,4668,101.7,13,"-37.85234,144.97372",-37.85234:144.97372
1269759298,17:54:54,-37.85266,144.97345,3,14046,37,1,2,0,4710,142.2,13,"-37.85266,144.97345",-37.85266:144.97345
1269759299,17:54:55,-37.85281,144.97313,3,14937,53,1,2,0,4741,145.3,13,"-37.85281,144.97313",-37.85281:144.97313
1269759300,17:54:56,-37.8528,144.97253,3,17052,80,1,2,1,4790,164.1,13,"-37.8528,144.97253",-37.8528:144.97253
1269759302,17:54:58,-37.85236,144.97176,4,15820,100,1,-1,0,4892,209.8,13,"-37.85236,144.97176",-37.85236:144.97176
1269759303,17:54:59,-37.85204,144.97137,5,17171,100,1,0,1,4939,232.7,13,"-37.85204,144.97137",-37.85204:144.97137
1269759305,17:55:01,-37.85096,144.97005,6,17169,100,1,0,0,5100,266.6,13,"-37.85096,144.97005",-37.85096:144.97005
1269759306,17:55:03,-37.85037,144.96931,7,16313,100,1,0,0,5187,279.3,13,"-37.85037,144.96931",-37.85037:144.96931
1269759307,17:55:03,-37.84997,144.9688,7,16622,100,1,0,0,48,286.2,14,"-37.84997,144.9688",-37.84997:144.9688
1269759308,17:55:04,-37.84956,144.96828,7,16903,100,1,0,0,110,291.1,14,"-37.84956,144.96828",-37.84956:144.96828
1269759309,17:55:06,-37.84832,144.96671,7,15029,0,71,0,-3,291,271,14,"-37.84832,144.96671",-37.84832:144.96671
1269759311,17:55:07,-37.84802,144.96634,3,14937,0,35,2,-1,332,182.1,14,"-37.84802,144.96634",-37.84802:144.96634
1269759312,17:55:08,-37.84777,144.96611,3,13495,19,1,2,0,379,145.2,14,"-37.84777,144.96611",-37.84777:144.96611
1269759313,17:55:09,-37.84749,144.96605,3,15795,80,1,0,1,409,145.6,14,"-37.84749,144.96605",-37.84749:144.96605
1269759314,17:55:10,-37.84703,144.96617,4,16255,100,1,-3,1,463,184.5,14,"-37.84703,144.96617",-37.84703:144.96617
1269759315,17:55:12,-37.84591,144.96562,5,16813,100,1,-1,0,574,226.6,14,"-37.84591,144.96562",-37.84591:144.96562
1269759317,17:55:14,-37.84523,144.96469,6,16910,100,1,0,0,732,261.3,14,"-37.84523,144.96469",-37.84523:144.96469
1269759319,17:55:15,-37.84465,144.964,6,17502,100,1,1,0,789,272.7,14,"-37.84465,144.964",-37.84465:144.964
1269759320,17:55:16,-37.84422,144.96355,7,16447,100,1,1,0,878,281.6,14,"-37.84422,144.96355",-37.84422:144.96355
1269759321,17:55:17,-37.84352,144.96292,7,14969,100,20,0,-3,938,287.9,14,"-37.84352,144.96292",-37.84352:144.96292
1269759322,17:55:18,-37.84306,144.96259,7,12714,2,63,0,-3,1017,228.4,14,"-37.84306,144.96259",-37.84306:144.96259
1269759323,17:55:19,-37.84261,144.96227,2,12363,2,38,1,-1,1064,135.1,14,"-37.84261,144.96227",-37.84261:144.96227
1269759324,17:55:20,-37.84231,144.96217,2,9610,3,5,2,0,1086,94.8,14,"-37.84231,144.96217",-37.84231:144.96217
1269759325,17:55:21,-37.84216,144.96225,2,10555,33,1,2,0,1113,80.7,14,"-37.84216,144.96225",-37.84216:144.96225
1269759326,17:55:22,-37.84207,144.96243,2,14403,63,1,1,1,1131,99.9,14,"-37.84207,144.96243",-37.84207:144.96243
1269759327,17:55:23,-37.84204,144.96286,3,14732,88,1,-2,1,1168,131.6,14,"-37.84204,144.96286",-37.84204:144.96286
1269759328,17:55:24,-37.84202,144.96323,3,14018,22,1,-3,0,1199,151.5,14,"-37.84202,144.96323",-37.84202:144.96323
1269759329,17:55:25,-37.8418,144.96367,3,14191,50,1,-2,1,1260,141.3,14,"-37.8418,144.96367",-37.8418:144.96367
1269759330,17:55:26,-37.84155,144.96375,3,16823,94,1,-1,1,1292,153.6,14,"-37.84155,144.96375",-37.84155:144.96375
1269759331,17:55:27,-37.84086,144.96376,4,16740,100,1,1,1,1350,190.6,14,"-37.84086,144.96376",-37.84086:144.96376
1269759332,17:55:29,-37.84,144.96378,5,16455,91,1,3,0,1465,222.9,14,"-37.84,144.96378",-37.84:144.96378
1269759334,17:55:30,-37.83962,144.96413,5,17584,100,1,1,1,1513,231,14,"-37.83962,144.96413",-37.83962:144.96413
1269759335,17:55:31,-37.83906,144.96516,6,16319,100,1,1,0,1590,251.5,14,"-37.83906,144.96516",-37.83906:144.96516
1269759336,17:55:32,-37.83895,144.96545,6,16968,100,1,0,1,1617,260.3,14,"-37.83895,144.96545",-37.83895:144.96545
1269759337,17:55:33,-37.83852,144.9664,6,16675,100,1,-1,-1,1729,273.6,14,"-37.83852,144.9664",-37.83852:144.9664
1269759338,17:55:34,-37.83841,144.967,6,14882,0,62,0,-3,1785,234.7,14,"-37.83841,144.967",-37.83841:144.967
1269759339,17:55:36,-37.83807,144.96761,3,12455,6,5,3,-1,1860,142.6,14,"-37.83807,144.96761",-37.83807:144.96761
1269759340,17:55:36,-37.83807,144.96809,3,13149,50,1,2,1,1901,128.7,14,"-37.83807,144.96809",-37.83807:144.96809
1269759341,17:55:37,-37.83819,144.9684,3,14971,100,1,-2,1,1932,149.9,14,"-37.83819,144.9684",-37.83819:144.9684
1269759342,17:55:38,-37.83845,144.96875,4,15837,100,1,-2,1,1968,176.5,14,"-37.83845,144.96875",-37.83845:144.96875
1269759343,17:55:39,-37.8386,144.96947,5,16029,100,1,1,0,2031,212.4,14,"-37.8386,144.96947",-37.8386:144.96947
1269759344,17:55:40,-37.83873,144.97002,5,17341,100,1,2,0,2103,234.2,14,"-37.83873,144.97002",-37.83873:144.97002
1269759345,17:55:41,-37.83914,144.97081,6,16266,100,1,3,0,2182,251.2,14,"-37.83914,144.97081",-37.83914:144.97081
1269759346,17:55:42,-37.83934,144.97121,6,16773,100,1,2,0,2236,259.3,14,"-37.83934,144.97121",-37.83934:144.97121
1269759347,17:55:43,-37.84006,144.97157,6,17423,100,1,0,0,2321,270.5,14,"-37.84006,144.97157",-37.84006:144.97157
1269759348,17:55:44,-37.84087,144.97171,6,16499,100,1,0,1,2379,278.9,14,"-37.84087,144.97171",-37.84087:144.97171
1269759349,17:55:45,-37.8414,144.97183,7,13894,0,65,0,-3,2436,226.1,14,"-37.8414,144.97183",-37.8414:144.97183
1269759350,17:55:46,-37.84177,144.97195,2,14388,0,31,2,-1,2492,146.6,14,"-37.84177,144.97195",-37.84177:144.97195
1269759351,17:55:47,-37.84214,144.97189,2,12857,23,1,2,0,2529,108,14,"-37.84214,144.97189",-37.84214:144.97189
1269759352,17:55:48,-37.84237,144.97157,2,15745,63,1,-1,1,2564,112.9,14,"-37.84237,144.97157",-37.84237:144.97157
1269759353,17:55:50,-37.84261,144.97115,3,16901,88,1,-2,1,2610,156.3,14,"-37.84261,144.97115",-37.84261:144.97115
1269759354,17:55:50,-37.8429,144.97092,4,16288,100,1,-2,1,2647,186.1,14,"-37.8429,144.97092",-37.8429:144.97092
1269759355,17:55:52,-37.84394,144.97075,5,17376,100,1,-1,1,2711,232.8,14,"-37.84394,144.97075",-37.84394:144.97075
1269759357,17:55:53,-37.84443,144.9706,6,16183,100,1,-1,0,2837,250,14,"-37.84443,144.9706",-37.84443:144.9706
1269759358,17:55:54,-37.8452,144.97069,6,17184,100,1,-1,0,2892,265.6,14,"-37.8452,144.97069",-37.8452:144.97069
1269759359,17:55:55,-37.84573,144.97087,6,17618,100,1,-1,0,2978,275.7,14,"-37.84573,144.97087",-37.84573:144.97087
1269759360,17:55:56,-37.84649,144.97137,7,16551,100,1,-1,0,3067,282.3,14,"-37.84649,144.97137",-37.84649:144.97137
1269759361,17:55:57,-37.84718,144.9718,7,16733,100,1,-1,0,3158,288.4,14,"-37.84718,144.9718",-37.84718:144.9718
1269759362,17:55:58,-37.84758,144.97232,7,15777,0,78,-1,-3,3219,292.7,14,"-37.84758,144.97232",-37.84758:144.97232
1269759363,17:56:00,-37.84811,144.97391,5,15306,77,1,-2,0,3345,210.8,14,"-37.84811,144.97391",-37.84811:144.97391
1269759365,17:56:01,-37.84805,144.97444,5,15663,64,1,4,0,3413,217.2,14,"-37.84805,144.97444",-37.84805:144.97444
1269759366,17:56:03,-37.84865,144.97568,5,17631,100,1,0,0,3532,239.4,14,"-37.84865,144.97568",-37.84865:144.97568
1269759368,17:56:04,-37.84899,144.97614,6,16615,100,1,1,1,3639,257.6,14,"-37.84899,144.97614",-37.84899:144.97614
1269759369,17:56:05,-37.84936,144.97685,6,17108,100,1,1,0,3667,265.7,14,"-37.84936,144.97685",-37.84936:144.97685
1269759370,17:56:06,-37.85001,144.97745,6,17772,100,1,1,0,3783,277.9,14,"-37.85001,144.97745",-37.85001:144.97745
1269759371,17:56:07,-37.85051,144.97775,7,16467,100,1,1,0,3843,283.7,14,"-37.85051,144.97775",-37.85051:144.97775
1269759372,17:56:08,-37.85133,144.9781,7,16858,100,1,1,0,3934,289.5,14,"-37.85133,144.9781",-37.85133:144.9781
1269759373,17:56:09,-37.8519,144.9782,7,14128,4,80,0,-4,3996,294.4,14,"-37.8519,144.9782",-37.8519:144.9782
1269759374,17:56:10,-37.8526,144.97847,3,14259,0,55,2,-2,4045,192.1,14,"-37.8526,144.97847",-37.8526:144.97847
1269759375,17:56:12,-37.85323,144.97827,3,13767,60,1,1,1,4134,128.7,14,"-37.85323,144.97827",-37.85323:144.97827
1269759377,17:56:15,-37.85356,144.97733,4,16724,100,1,0,1,4238,193.6,14,"-37.85356,144.97733",-37.85356:144.97733
1269759380,17:56:15,-37.8537,144.97708,5,15235,100,1,1,-2,4283,215.4,14,"-37.8537,144.97708",-37.8537:144.97708
1269759381,17:56:16,-37.85389,144.97632,4,15199,21,1,3,0,4347,191.6,14,"-37.85389,144.97632",-37.85389:144.97632
1269759382,17:56:17,-37.85384,144.97565,4,15195,61,1,3,0,4385,180.8,14,"-37.85384,144.97565",-37.85384:144.97565
1269759383,17:56:18,-37.8535,144.97513,4,17059,100,1,2,1,4445,193,14,"-37.8535,144.97513",-37.8535:144.97513
1269759384,17:56:19,-37.85313,144.97491,5,16150,100,1,-1,1,4489,216.8,14,"-37.85313,144.97491",-37.85313:144.97491
1269759385,17:56:20,-37.85255,144.9747,3,14033,0,61,0,-2,4556,197,14,"-37.85255,144.9747",-37.85255:144.9747
1269759386,17:56:21,-37.85229,144.9745,2,11177,0,26,-1,-1,4586,122.9,14,"-37.85229,144.9745",-37.85229:144.9745
1269759387,17:56:22,-37.85212,144.97421,2,9394,8,1,-2,0,4617,84.2,14,"-37.85212,144.97421",-37.85212:144.97421
1269759388,17:56:23,-37.85215,144.97392,2,11155,38,1,-2,1,4643,161.3,14,"-37.85215,144.97392",-37.85215:144.97392
1269759389,17:56:25,-37.85235,144.97368,2,16135,85,1,1,1,4674,112.8,14,"-37.85235,144.97368",-37.85235:144.97368
1269759390,17:56:25,-37.85257,144.9735,3,14238,42,1,2,0,4703,142.8,14,"-37.85257,144.9735",-37.85257:144.9735
1269759391,17:56:26,-37.85281,144.97301,3,15178,55,1,3,0,4750,149.1,14,"-37.85281,144.97301",-37.85281:144.97301
1269759392,17:56:27,-37.85283,144.97281,3,17489,88,1,2,1,4783,162.2,14,"-37.85283,144.97281",-37.85283:144.97281
1269759393,17:56:28,-37.8526,144.9722,4,16722,100,1,2,1,4840,190.2,14,"-37.8526,144.9722",-37.8526:144.9722
1269759394,17:56:29,-37.85232,144.97163,5,16359,100,1,0,0,4907,218.1,14,"-37.85232,144.97163",-37.85232:144.97163
1269759395,17:56:30,-37.852,144.97124,5,17631,100,1,0,0,4957,238.1,14,"-37.852,144.97124",-37.852:144.97124
1269759396,17:56:31,-37.85147,144.97058,6,16599,100,1,0,0,5036,256,14,"-37.85147,144.97058",-37.85147:144.97058
1269759397,17:56:32,-37.85109,144.96986,6,17363,100,1,0,0,5120,270.4,14,"-37.85109,144.96986",-37.85109:144.96986
1269759398,17:56:33,-37.8503,144.96936,7,16301,100,1,0,0,5179,279.2,14,"-37.8503,144.96936",-37.8503:144.96936
1269759399,17:56:34,-37.84989,144.96886,7,16761,100,1,0,0,72,287.5,15,"-37.84989,144.96886",-37.84989:144.96886
1269759400,17:56:36,-37.84885,144.96729,7,17035,100,1,0,0,227,297.6,15,"-37.84885,144.96729",-37.84885:144.96729
1269759401,17:56:38,-37.84825,144.96654,4,14162,0,72,0,-2,310,227.1,15,"-37.84825,144.96654",-37.84825:144.96654
1269759404,17:56:39,-37.84757,144.96608,3,14244,42,1,2,0,377,143.8,15,"-37.84757,144.96608",-37.84757:144.96608
1269759406,17:56:42,-37.84655,144.96611,4,15912,100,1,-3,1,526,210.3,15,"-37.84655,144.96611",-37.84655:144.96611
1269759407,17:56:44,-37.84549,144.96518,6,16150,100,1,0,0,650,249.2,15,"-37.84549,144.96518",-37.84549:144.96518
1269759409,17:56:46,-37.84453,144.964,6,17709,100,1,0,0,819,274.8,15,"-37.84453,144.964",-37.84453:144.964
1269759411,17:56:47,-37.84386,144.96333,7,16576,100,1,0,0,909,284.7,15,"-37.84386,144.96333",-37.84386:144.96333
1269759412,17:56:48,-37.84338,144.96274,7,13839,0,73,1,-4,969,289.5,15,"-37.84338,144.96274",-37.84338:144.96274
1269759413,17:56:49,-37.84296,144.96245,7,14051,0,57,1,-2,1016,180,15,"-37.84296,144.96245",-37.84296:144.96245
1269759414,17:56:50,-37.84255,144.96227,3,11578,0,24,1,-1,1063,125.1,15,"-37.84255,144.96227",-37.84255:144.96227
1269759415,17:56:51,-37.84226,144.96217,3,9657,3,3,2,0,1095,92.2,15,"-37.84226,144.96217",-37.84226:144.96217
1269759416,17:56:52,-37.84212,144.96225,2,10528,31,1,2,0,1113,81.9,15,"-37.84212,144.96225",-37.84212:144.96225
1269759417,17:56:53,-37.84203,144.96255,2,14952,71,1,1,1,1155,106.4,15,"-37.84203,144.96255",-37.84203:144.96255
1269759418,17:56:54,-37.84203,144.96284,3,14710,89,1,-2,1,1168,135.8,15,"-37.84203,144.96284",-37.84203:144.96284
1269759419,17:56:55,-37.84197,144.96339,3,13799,11,1,-2,0,1231,149.2,15,"-37.84197,144.96339",-37.84197:144.96339
1269759420,17:56:56,-37.84167,144.96365,3,14683,56,1,-3,1,1246,143.7,15,"-37.84167,144.96365",-37.84167:144.96365
1269759421,17:56:58,-37.84083,144.96371,4,17067,96,1,1,1,1352,195.5,15,"-37.84083,144.96371",-37.84083:144.96371
1269759423,17:56:59,-37.84041,144.96362,5,16116,79,1,3,0,1421,220.9,15,"-37.84041,144.96362",-37.84041:144.96362
1269759424,17:57:00,-37.83997,144.96378,5,16655,99,1,4,0,1468,225,15,"-37.83997,144.96378",-37.83997:144.96378
1269759425,17:57:01,-37.83944,144.96437,5,17740,100,1,1,0,1541,239.9,15,"-37.83944,144.96437",-37.83944:144.96437
1269759426,17:57:02,-37.83905,144.9649,6,16641,100,1,1,0,1593,252.1,15,"-37.83905,144.9649",-37.83905:144.9649
1269759427,17:57:03,-37.83871,144.96579,6,17201,100,1,0,0,1676,267.5,15,"-37.83871,144.96579",-37.83871:144.96579
1269759428,17:57:04,-37.8385,144.96643,6,15523,6,50,0,-4,1762,277.3,15,"-37.8385,144.96643",-37.8385:144.96643
1269759429,17:57:05,-37.83829,144.96727,6,16040,0,59,0,-2,1812,210.1,15,"-37.83829,144.96727",-37.83829:144.96727
1269759432,17:57:07,-37.8381,144.96811,3,13502,63,1,1,1,1903,128.8,15,"-37.8381,144.96811",-37.8381:144.96811
1269759433,17:57:08,-37.83832,144.96841,3,16920,100,1,-2,1,1950,153.5,15,"-37.83832,144.96841",-37.83832:144.96841
1269759434,17:57:09,-37.83855,144.96899,4,16515,100,1,-1,1,1988,190.5,15,"-37.83855,144.96899",-37.83855:144.96899
1269759435,17:57:10,-37.83863,144.96948,5,16306,100,1,2,1,2055,216.9,15,"-37.83863,144.96948",-37.83863:144.96948
1269759436,17:57:11,-37.83875,144.97031,5,17515,100,1,2,0,2104,238.2,15,"-37.83875,144.97031",-37.83875:144.97031
1269759437,17:57:12,-37.83918,144.97104,6,16402,100,1,3,0,2182,253.5,15,"-37.83918,144.97104",-37.83918:144.97104
1269759438,17:57:13,-37.8396,144.97137,6,17023,100,1,2,0,2264,264.1,15,"-37.8396,144.97137",-37.8396:144.97137
1269759439,17:57:14,-37.84037,144.97163,6,17623,100,1,0,0,2321,274.4,15,"-37.84037,144.97163",-37.84037:144.97163
1269759440,17:57:16,-37.84162,144.97189,4,15081,0,52,0,-2,2475,181,15,"-37.84162,144.97189",-37.84162:144.97189
